Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
749000000000000000000;19643000000000000;410000000000000000;27640000000000000000;6390000000000000000;21220000000000000000;6000000000000000000;376300000000000000;-1210100000000000000
795000000000000000000;18167000000000000;350000000000000000;5680000000000000000;1500000000000000000;6220000000000000000;1450000000000000000;376200000000000000;-1210100000000000000
737000000000000000000;20885000000000000;350000000000000000;20740000000000000000;4770000000000000000;16870000000000000000;4310000000000000000;376200000000000000;-1210100000000000000
813000000000000000000;19206000000000000;260000000000000000;38190000000000000000;9550000000000000000;30100000000000000000;9320000000000000000;376200000000000000;-1209800000000000000
600000000000000000000;24792000000000000;210000000000000000;3190000000000000000;1200000000000000000;2760000000000000000;850000000000000000;376300000000000000;-1209900000000000000
750000000000000000000;10801000000000000;280000000000000000;11530000000000000000;4200000000000000000;10430000000000000000;3570000000000000000;376200000000000000;-1210000000000000000
541000000000000000000;15515000000000000;370000000000000000;20140000000000000000;5050000000000000000;17870000000000000000;5150000000000000000;376200000000000000;-1209900000000000000
1293000000000000000000;34703000000000000;50000000000000000;36550000000000000000;6960000000000000000;23160000000000000000;6470000000000000000;376100000000000000;-1210100000000000000
629000000000000000000;22730000000000000;360000000000000000;26470000000000000000;6040000000000000000;20450000000000000000;5500000000000000000;376100000000000000;-1210000000000000000
821000000000000000000;26899000000000000;220000000000000000;44120000000000000000;9250000000000000000;31160000000000000000;8170000000000000000;376000000000000000;-1210000000000000000
680000000000000000000;25993000000000000;330000000000000000;10090000000000000000;2380000000000000000;10270000000000000000;2460000000000000000;376000000000000000;-1210200000000000000
584000000000000000000;21779000000000000;360000000000000000;14370000000000000000;3310000000000000000;10730000000000000000;3200000000000000000;376000000000000000;-1209800000000000000
600000000000000000000;12857000000000000;390000000000000000;5120000000000000000;1320000000000000000;4430000000000000000;1270000000000000000;376100000000000000;-1209900000000000000
1459000000000000000000;46484000000000000;20000000000000000;50420000000000000000;8340000000000000000;27840000000000000000;7870000000000000000;375900000000000000;-1209800000000000000
1220000000000000000000;23849000000000000;110000000000000000;42360000000000000000;8790000000000000000;24100000000000000000;8500000000000000000;375900000000000000;-1209600000000000000
636000000000000000000;18929000000000000;290000000000000000;17270000000000000000;4390000000000000000;10630000000000000000;3860000000000000000;375900000000000000;-1209500000000000000
1293000000000000000000;38372000000000000;130000000000000000;33090000000000000000;6030000000000000000;17960000000000000000;5550000000000000000;376100000000000000;-1209400000000000000
1422000000000000000000;46833000000000000;170000000000000000;40540000000000000000;6540000000000000000;20340000000000000000;6670000000000000000;376100000000000000;-1209500000000000000
934000000000000000000;19444000000000000;230000000000000000;34970000000000000000;8870000000000000000;24670000000000000000;8160000000000000000;376100000000000000;-1209600000000000000
1039000000000000000000;18710000000000000;160000000000000000;13260000000000000000;3750000000000000000;8840000000000000000;3750000000000000000;376100000000000000;-1209700000000000000
974000000000000000000;29821000000000000;350000000000000000;14930000000000000000;2780000000000000000;7290000000000000000;2680000000000000000;376000000000000000;-1209500000000000000
1029000000000000000000;35331000000000000;300000000000000000;32570000000000000000;5740000000000000000;18040000000000000000;5880000000000000000;376000000000000000;-1209400000000000000
815000000000000000000;18466000000000000;430000000000000000;15610000000000000000;3540000000000000000;8620000000000000000;3320000000000000000;375900000000000000;-1209500000000000000
1113000000000000000000;23152000000000000;160000000000000000;39640000000000000000;8240000000000000000;26220000000000000000;7660000000000000000;375900000000000000;-1209400000000000000
995000000000000000000;20493000000000000;190000000000000000;15490000000000000000;3690000000000000000;7700000000000000000;3700000000000000000;375800000000000000;-1209400000000000000
1748000000000000000000;37041000000000000;110000000000000000;49810000000000000000;8140000000000000000;19340000000000000000;6860000000000000000;376200000000000000;-1209500000000000000
1278000000000000000000;29451000000000000;70000000000000000;84890000000000000000;16730000000000000000;58070000000000000000;15750000000000000000;376200000000000000;-1209700000000000000
875000000000000000000;12273000000000000;180000000000000000;3350000000000000000;760000000000000000;1890000000000000000;670000000000000000;376800000000000000;-1205400000000000000
1375000000000000000000;18958000000000000;160000000000000000;2840000000000000000;510000000000000000;2390000000000000000;460000000000000000;377000000000000000;-1206400000000000000
1161000000000000000000;38214000000000000;240000000000000000;22820000000000000000;4230000000000000000;11670000000000000000;3980000000000000000;376900000000000000;-1207500000000000000
1436000000000000000000;30809000000000000;50000000000000000;66600000000000000000;12170000000000000000;30120000000000000000;10870000000000000000;376900000000000000;-1208600000000000000
1705000000000000000000;38984000000000000;400000000000000000;10100000000000000000;1550000000000000000;4880000000000000000;1570000000000000000;376400000000000000;-1208700000000000000
2013000000000000000000;26900000000000000;200000000000000000;33750000000000000000;6300000000000000000;15050000000000000000;5980000000000000000;376400000000000000;-1208200000000000000
968000000000000000000;26417000000000000;80000000000000000;32940000000000000000;6670000000000000000;22770000000000000000;6520000000000000000;376400000000000000;-1207700000000000000
843000000000000000000;20385000000000000;250000000000000000;32140000000000000000;6820000000000000000;23190000000000000000;6400000000000000000;376500000000000000;-1207600000000000000
792000000000000000000;14464000000000000;170000000000000000;3150000000000000000;890000000000000000;1300000000000000000;580000000000000000;376500000000000000;-1204600000000000000
1542000000000000000000;56945000000000000;360000000000000000;2910000000000000000;480000000000000000;1240000000000000000;470000000000000000;375900000000000000;-1205900000000000000
818000000000000000000;23906000000000000;270000000000000000;11700000000000000000;2270000000000000000;6600000000000000000;2220000000000000000;375900000000000000;-1206900000000000000
879000000000000000000;32604000000000000;300000000000000000;8160000000000000000;1590000000000000000;5310000000000000000;1470000000000000000;376100000000000000;-1207600000000000000
1750000000000000000000;39688000000000000;300000000000000000;9180000000000000000;1540000000000000000;4690000000000000000;1390000000000000000;376100000000000000;-1208000000000000000
1786000000000000000000;36181000000000000;350000000000000000;13950000000000000000;2640000000000000000;7560000000000000000;2530000000000000000;375800000000000000;-1207600000000000000
1714000000000000000000;36629000000000000;300000000000000000;15270000000000000000;2560000000000000000;7570000000000000000;2400000000000000000;375800000000000000;-1208300000000000000
1938000000000000000000;34934000000000000;270000000000000000;8190000000000000000;1570000000000000000;4510000000000000000;1500000000000000000;375700000000000000;-1208500000000000000
2043000000000000000000;39821000000000000;220000000000000000;14400000000000000000;2670000000000000000;7740000000000000000;2490000000000000000;375700000000000000;-1208800000000000000
1425000000000000000000;48958000000000000;300000000000000000;4550000000000000000;700000000000000000;2200000000000000000;690000000000000000;376200000000000000;-1208700000000000000
862000000000000000000;26619000000000000;320000000000000000;45790000000000000000;9140000000000000000;27420000000000000000;8560000000000000000;376000000000000000;-1208700000000000000
1336000000000000000000;45625000000000000;250000000000000000;11780000000000000000;2060000000000000000;7090000000000000000;2140000000000000000;376000000000000000;-1208600000000000000
1958000000000000000000;21510000000000000;330000000000000000;10160000000000000000;2060000000000000000;6170000000000000000;2090000000000000000;375900000000000000;-1208900000000000000
1231000000000000000000;37611000000000000;120000000000000000;44850000000000000000;8050000000000000000;24450000000000000000;8320000000000000000;376000000000000000;-1209200000000000000
1805000000000000000000;26591000000000000;260000000000000000;17050000000000000000;2790000000000000000;6420000000000000000;2360000000000000000;375900000000000000;-1209200000000000000
654000000000000000000;20521000000000000;260000000000000000;33960000000000000000;7050000000000000000;24460000000000000000;6940000000000000000;375700000000000000;-1209100000000000000
1661000000000000000000;15500000000000000;170000000000000000;18120000000000000000;3610000000000000000;6720000000000000000;3340000000000000000;375600000000000000;-1209300000000000000
1548000000000000000000;31125000000000000;290000000000000000;11790000000000000000;2490000000000000000;6720000000000000000;2430000000000000000;375700000000000000;-1209500000000000000
1297000000000000000000;26406000000000000;270000000000000000;9250000000000000000;1760000000000000000;4490000000000000000;1680000000000000000;375700000000000000;-1209800000000000000
1214000000000000000000;17169000000000000;360000000000000000;12850000000000000000;2700000000000000000;7060000000000000000;2730000000000000000;375800000000000000;-1210200000000000000
828000000000000000000;21875000000000000;270000000000000000;9580000000000000000;1840000000000000000;5800000000000000000;1770000000000000000;376000000000000000;-1210400000000000000
919000000000000000000;26705000000000000;320000000000000000;17170000000000000000;3250000000000000000;13560000000000000000;3070000000000000000;375600000000000000;-1210900000000000000
979000000000000000000;19728000000000000;320000000000000000;9460000000000000000;1980000000000000000;6240000000000000000;1730000000000000000;375500000000000000;-1210300000000000000
1292000000000000000000;31875000000000000;330000000000000000;6130000000000000000;1230000000000000000;3430000000000000000;1160000000000000000;375000000000000000;-1210400000000000000
1875000000000000000000;41346000000000000;260000000000000000;4670000000000000000;930000000000000000;2440000000000000000;830000000000000000;374800000000000000;-1210200000000000000
1252000000000000000000;32396000000000000;50000000000000000;41090000000000000000;8200000000000000000;30620000000000000000;7130000000000000000;374800000000000000;-1211200000000000000
1152000000000000000000;28833000000000000;380000000000000000;24270000000000000000;4500000000000000000;12720000000000000000;4740000000000000000;374700000000000000;-1211400000000000000
1281000000000000000000;37045000000000000;60000000000000000;17720000000000000000;3320000000000000000;10110000000000000000;3310000000000000000;374800000000000000;-1211400000000000000
927000000000000000000;21833000000000000;370000000000000000;19950000000000000000;4480000000000000000;15590000000000000000;4430000000000000000;374700000000000000;-1211300000000000000
1456000000000000000000;35795000000000000;120000000000000000;22630000000000000000;4100000000000000000;9130000000000000000;3300000000000000000;374700000000000000;-1211100000000000000
1619000000000000000000;52452000000000000;40000000000000000;29190000000000000000;5030000000000000000;15920000000000000000;4910000000000000000;374600000000000000;-1211400000000000000
865000000000000000000;23173000000000000;300000000000000000;21100000000000000000;4060000000000000000;13010000000000000000;3450000000000000000;376000000000000000;-1212000000000000000
1000000000000000000000;28558000000000000;310000000000000000;12230000000000000000;3300000000000000000;10670000000000000000;2450000000000000000;375600000000000000;-1212700000000000000
1125000000000000000000;5360000000000000;330000000000000000;690000000000000000;280000000000000000;470000000000000000;140000000000000000;374400000000000000;-1213100000000000000
1625000000000000000000;30000000000000000;340000000000000000;2940000000000000000;490000000000000000;1470000000000000000;470000000000000000;375000000000000000;-1212100000000000000
1708000000000000000000;31645000000000000;370000000000000000;13580000000000000000;2310000000000000000;5860000000000000000;2140000000000000000;375200000000000000;-1211400000000000000
1625000000000000000000;34464000000000000;330000000000000000;14010000000000000000;2990000000000000000;9150000000000000000;2820000000000000000;374500000000000000;-1210600000000000000
735000000000000000000;35000000000000000;520000000000000000;5040000000000000000;960000000000000000;2950000000000000000;970000000000000000;374200000000000000;-1210600000000000000
742000000000000000000;25000000000000000;420000000000000000;4120000000000000000;750000000000000000;2270000000000000000;750000000000000000;374300000000000000;-1211100000000000000
750000000000000000000;40000000000000000;360000000000000000;480000000000000000;120000000000000000;270000000000000000;80000000000000000;373300000000000000;-1212900000000000000
1125000000000000000000;17188000000000000;400000000000000000;5240000000000000000;1120000000000000000;3290000000000000000;960000000000000000;373300000000000000;-1210900000000000000
950000000000000000000;23583000000000000;410000000000000000;10450000000000000000;2330000000000000000;6320000000000000000;2300000000000000000;373700000000000000;-1210100000000000000
715000000000000000000;16214000000000000;170000000000000000;19260000000000000000;4100000000000000000;10540000000000000000;3210000000000000000;373300000000000000;-1210100000000000000
1060000000000000000000;30600000000000000;270000000000000000;13330000000000000000;2300000000000000000;7300000000000000000;2290000000000000000;373300000000000000;-1210300000000000000
821000000000000000000;22566000000000000;420000000000000000;29050000000000000000;5610000000000000000;14570000000000000000;5510000000000000000;373200000000000000;-1210300000000000000
1155000000000000000000;33824000000000000;60000000000000000;26570000000000000000;4860000000000000000;14090000000000000000;3920000000000000000;373000000000000000;-1210400000000000000
1418000000000000000000;31523000000000000;140000000000000000;36430000000000000000;7060000000000000000;20700000000000000000;6970000000000000000;375300000000000000;-1208400000000000000
1569000000000000000000;16445000000000000;180000000000000000;28290000000000000000;7320000000000000000;17510000000000000000;7120000000000000000;375300000000000000;-1208600000000000000
1750000000000000000000;53168000000000000;180000000000000000;2390000000000000000;390000000000000000;920000000000000000;360000000000000000;375300000000000000;-1208800000000000000
2750000000000000000000;25938000000000000;450000000000000000;3500000000000000000;620000000000000000;1870000000000000000;630000000000000000;375500000000000000;-1208500000000000000
2500000000000000000000;22679000000000000;300000000000000000;5090000000000000000;1150000000000000000;2750000000000000000;1150000000000000000;375400000000000000;-1208900000000000000
1575000000000000000000;25402000000000000;420000000000000000;12000000000000000000;2210000000000000000;6470000000000000000;1920000000000000000;375200000000000000;-1208900000000000000
1250000000000000000000;34643000000000000;290000000000000000;14680000000000000000;2450000000000000000;7470000000000000000;2310000000000000000;375400000000000000;-1209600000000000000
1391000000000000000000;23864000000000000;300000000000000000;12880000000000000000;2370000000000000000;7200000000000000000;2330000000000000000;375100000000000000;-1209600000000000000
1359000000000000000000;29844000000000000;320000000000000000;12560000000000000000;2120000000000000000;6820000000000000000;2360000000000000000;374800000000000000;-1209600000000000000
1375000000000000000000;21875000000000000;270000000000000000;13800000000000000000;2700000000000000000;8100000000000000000;2620000000000000000;374300000000000000;-1209700000000000000
963000000000000000000;31641000000000000;180000000000000000;18020000000000000000;3350000000000000000;11100000000000000000;3290000000000000000;375500000000000000;-1208000000000000000
1083000000000000000000;33083000000000000;200000000000000000;14170000000000000000;2630000000000000000;8530000000000000000;2630000000000000000;375300000000000000;-1207900000000000000
906000000000000000000;21932000000000000;290000000000000000;11620000000000000000;2540000000000000000;7260000000000000000;2250000000000000000;375300000000000000;-1208000000000000000
1813000000000000000000;18750000000000000;150000000000000000;5700000000000000000;1230000000000000000;1890000000000000000;1070000000000000000;375300000000000000;-1208100000000000000
1648000000000000000000;61324000000000000;200000000000000000;7070000000000000000;1140000000000000000;2820000000000000000;860000000000000000;375400000000000000;-1208200000000000000
1458000000000000000000;39286000000000000;130000000000000000;29200000000000000000;4810000000000000000;16020000000000000000;4900000000000000000;375200000000000000;-1208000000000000000
1313000000000000000000;42188000000000000;170000000000000000;7290000000000000000;1340000000000000000;4310000000000000000;1210000000000000000;375400000000000000;-1207200000000000000
1607000000000000000000;34167000000000000;440000000000000000;11860000000000000000;2250000000000000000;6870000000000000000;2340000000000000000;374900000000000000;-1207900000000000000
1103000000000000000000;27857000000000000;110000000000000000;22850000000000000000;4990000000000000000;14680000000000000000;4710000000000000000;374700000000000000;-1208400000000000000
1594000000000000000000;29135000000000000;270000000000000000;11180000000000000000;1950000000000000000;6470000000000000000;2090000000000000000;374800000000000000;-1208900000000000000
1456000000000000000000;36597000000000000;290000000000000000;19400000000000000000;3370000000000000000;10700000000000000000;3320000000000000000;374500000000000000;-1208900000000000000
1336000000000000000000;26103000000000000;20000000000000000;18710000000000000000;4090000000000000000;7070000000000000000;2560000000000000000;375200000000000000;-1208800000000000000
1225000000000000000000;31042000000000000;70000000000000000;49660000000000000000;9850000000000000000;24310000000000000000;9040000000000000000;375000000000000000;-1208700000000000000
828000000000000000000;19829000000000000;340000000000000000;42720000000000000000;9960000000000000000;29160000000000000000;9620000000000000000;375000000000000000;-1208600000000000000
764000000000000000000;19429000000000000;390000000000000000;28400000000000000000;7330000000000000000;26060000000000000000;7370000000000000000;374900000000000000;-1208500000000000000
695000000000000000000;16213000000000000;370000000000000000;10840000000000000000;2710000000000000000;8930000000000000000;2360000000000000000;374900000000000000;-1208600000000000000
894000000000000000000;24706000000000000;220000000000000000;21400000000000000000;4450000000000000000;14410000000000000000;4090000000000000000;374900000000000000;-1208600000000000000
615000000000000000000;14063000000000000;420000000000000000;2640000000000000000;720000000000000000;3100000000000000000;700000000000000000;374900000000000000;-1208500000000000000
1046000000000000000000;27381000000000000;100000000000000000;28740000000000000000;6120000000000000000;19600000000000000000;5960000000000000000;374800000000000000;-1208400000000000000
1271000000000000000000;34821000000000000;90000000000000000;98850000000000000000;18710000000000000000;53720000000000000000;18430000000000000000;375200000000000000;-1208600000000000000
1275000000000000000000;22292000000000000;50000000000000000;28990000000000000000;7450000000000000000;15930000000000000000;6330000000000000000;375100000000000000;-1208500000000000000
931000000000000000000;15531000000000000;150000000000000000;11310000000000000000;2850000000000000000;7280000000000000000;2810000000000000000;375100000000000000;-1208500000000000000
973000000000000000000;22083000000000000;470000000000000000;23100000000000000000;4840000000000000000;11260000000000000000;4470000000000000000;375000000000000000;-1208400000000000000
857000000000000000000;17227000000000000;520000000000000000;17240000000000000000;3520000000000000000;9220000000000000000;3480000000000000000;375000000000000000;-1208500000000000000
861000000000000000000;14529000000000000;250000000000000000;23830000000000000000;5760000000000000000;12340000000000000000;5830000000000000000;374900000000000000;-1208400000000000000
1224000000000000000000;35547000000000000;250000000000000000;16110000000000000000;2850000000000000000;8820000000000000000;2610000000000000000;374900000000000000;-1208200000000000000
1658000000000000000000;44083000000000000;170000000000000000;16640000000000000000;2530000000000000000;7360000000000000000;2540000000000000000;375100000000000000;-1208200000000000000
1500000000000000000000;46010000000000000;340000000000000000;30780000000000000000;4770000000000000000;12260000000000000000;4870000000000000000;375100000000000000;-1208300000000000000
1354000000000000000000;44886000000000000;210000000000000000;29740000000000000000;4950000000000000000;13130000000000000000;4610000000000000000;375000000000000000;-1208200000000000000
1185000000000000000000;33750000000000000;300000000000000000;13400000000000000000;2440000000000000000;6310000000000000000;2310000000000000000;375000000000000000;-1208300000000000000
1384000000000000000000;27243000000000000;80000000000000000;11910000000000000000;2420000000000000000;6880000000000000000;2600000000000000000;375100000000000000;-1208400000000000000
1065000000000000000000;20643000000000000;140000000000000000;63370000000000000000;15930000000000000000;39090000000000000000;14800000000000000000;375100000000000000;-1208400000000000000
1500000000000000000000;41859000000000000;60000000000000000;14880000000000000000;2520000000000000000;7730000000000000000;2590000000000000000;375200000000000000;-1208300000000000000
1248000000000000000000;37065000000000000;160000000000000000;45270000000000000000;8870000000000000000;25310000000000000000;8250000000000000000;375200000000000000;-1208400000000000000
1268000000000000000000;38958000000000000;200000000000000000;19010000000000000000;3130000000000000000;12580000000000000000;3200000000000000000;375100000000000000;-1208400000000000000
1984000000000000000000;46635000000000000;130000000000000000;37950000000000000000;6040000000000000000;16390000000000000000;6090000000000000000;375100000000000000;-1208300000000000000
1107000000000000000000;38090000000000000;70000000000000000;44800000000000000000;7760000000000000000;22710000000000000000;7670000000000000000;391600000000000000;-1216200000000000000
1038000000000000000000;24183000000000000;70000000000000000;18790000000000000000;4440000000000000000;10650000000000000000;4100000000000000000;391600000000000000;-1216300000000000000
718000000000000000000;53946000000000000;270000000000000000;3360000000000000000;600000000000000000;1950000000000000000;680000000000000000;391500000000000000;-1216300000000000000
971000000000000000000;24556000000000000;160000000000000000;20370000000000000000;4640000000000000000;12670000000000000000;4510000000000000000;391600000000000000;-1216200000000000000
725000000000000000000;15613000000000000;160000000000000000;15470000000000000000;4180000000000000000;9400000000000000000;4000000000000000000;391500000000000000;-1216300000000000000
735000000000000000000;18849000000000000;270000000000000000;29910000000000000000;6370000000000000000;14190000000000000000;6060000000000000000;391500000000000000;-1216300000000000000
740000000000000000000;30962000000000000;360000000000000000;23210000000000000000;4550000000000000000;11680000000000000000;4890000000000000000;391500000000000000;-1216200000000000000
653000000000000000000;19375000000000000;230000000000000000;19840000000000000000;5280000000000000000;10430000000000000000;4520000000000000000;391500000000000000;-1216200000000000000
683000000000000000000;25038000000000000;390000000000000000;18740000000000000000;4110000000000000000;8220000000000000000;3770000000000000000;391400000000000000;-1216300000000000000
615000000000000000000;16902000000000000;410000000000000000;21830000000000000000;5590000000000000000;12020000000000000000;5060000000000000000;391400000000000000;-1216200000000000000
652000000000000000000;14661000000000000;440000000000000000;20350000000000000000;4760000000000000000;10300000000000000000;4530000000000000000;391400000000000000;-1216100000000000000
641000000000000000000;16719000000000000;410000000000000000;13170000000000000000;3090000000000000000;8560000000000000000;3370000000000000000;391300000000000000;-1216200000000000000
795000000000000000000;18208000000000000;260000000000000000;23550000000000000000;5310000000000000000;10470000000000000000;4970000000000000000;391300000000000000;-1216300000000000000
634000000000000000000;22431000000000000;410000000000000000;11470000000000000000;2430000000000000000;5830000000000000000;2390000000000000000;391300000000000000;-1216200000000000000
838000000000000000000;16823000000000000;210000000000000000;14320000000000000000;3280000000000000000;9330000000000000000;3360000000000000000;391300000000000000;-1216100000000000000
988000000000000000000;34492000000000000;340000000000000000;19910000000000000000;3480000000000000000;8040000000000000000;3440000000000000000;391200000000000000;-1216300000000000000
659000000000000000000;25469000000000000;350000000000000000;27870000000000000000;5870000000000000000;14310000000000000000;6010000000000000000;391200000000000000;-1216200000000000000
530000000000000000000;14727000000000000;330000000000000000;25590000000000000000;5390000000000000000;15830000000000000000;5040000000000000000;391300000000000000;-1216100000000000000
2250000000000000000000;13348000000000000;210000000000000000;12990000000000000000;3380000000000000000;14940000000000000000;3110000000000000000;391200000000000000;-1216000000000000000
942000000000000000000;42188000000000000;260000000000000000;14050000000000000000;2040000000000000000;6270000000000000000;2150000000000000000;391200000000000000;-1216200000000000000
1175000000000000000000;43864000000000000;320000000000000000;25740000000000000000;4250000000000000000;10990000000000000000;3910000000000000000;391200000000000000;-1216300000000000000
972000000000000000000;32465000000000000;50000000000000000;23200000000000000000;5020000000000000000;12450000000000000000;4890000000000000000;391100000000000000;-1216200000000000000
1001000000000000000000;41740000000000000;220000000000000000;35850000000000000000;5480000000000000000;17570000000000000000;5770000000000000000;391000000000000000;-1216300000000000000
1238000000000000000000;42792000000000000;110000000000000000;35190000000000000000;5770000000000000000;14590000000000000000;5490000000000000000;391100000000000000;-1216200000000000000
997000000000000000000;38534000000000000;210000000000000000;26930000000000000000;4810000000000000000;13370000000000000000;4350000000000000000;390900000000000000;-1216200000000000000
1797000000000000000000;34698000000000000;170000000000000000;19690000000000000000;2970000000000000000;7170000000000000000;2680000000000000000;391300000000000000;-1216800000000000000
891000000000000000000;26842000000000000;110000000000000000;48330000000000000000;9440000000000000000;23360000000000000000;8410000000000000000;391300000000000000;-1216500000000000000
1417000000000000000000;40625000000000000;190000000000000000;13660000000000000000;2200000000000000000;5960000000000000000;2030000000000000000;391100000000000000;-1216800000000000000
1107000000000000000000;42656000000000000;130000000000000000;64080000000000000000;10870000000000000000;32940000000000000000;11060000000000000000;391200000000000000;-1216400000000000000
929000000000000000000;33793000000000000;180000000000000000;32120000000000000000;5420000000000000000;18170000000000000000;5080000000000000000;391100000000000000;-1216400000000000000
962000000000000000000;44500000000000000;270000000000000000;20980000000000000000;3720000000000000000;10900000000000000000;3330000000000000000;390900000000000000;-1216600000000000000
946000000000000000000;33958000000000000;260000000000000000;21210000000000000000;3750000000000000000;11250000000000000000;3660000000000000000;391800000000000000;-1216700000000000000
1152000000000000000000;43833000000000000;140000000000000000;27740000000000000000;4510000000000000000;12920000000000000000;4280000000000000000;391500000000000000;-1216800000000000000
1123000000000000000000;36111000000000000;220000000000000000;22640000000000000000;3900000000000000000;10560000000000000000;4030000000000000000;391400000000000000;-1216700000000000000
1340000000000000000000;20978000000000000;130000000000000000;19070000000000000000;3470000000000000000;8210000000000000000;3670000000000000000;391800000000000000;-1216300000000000000
1024000000000000000000;34426000000000000;220000000000000000;21440000000000000000;3760000000000000000;12000000000000000000;3700000000000000000;391500000000000000;-1216600000000000000
1148000000000000000000;23963000000000000;160000000000000000;50220000000000000000;11030000000000000000;20870000000000000000;9560000000000000000;391600000000000000;-1216500000000000000
1249000000000000000000;52340000000000000;150000000000000000;26590000000000000000;3960000000000000000;11590000000000000000;4070000000000000000;391500000000000000;-1216400000000000000
1014000000000000000000;40000000000000000;370000000000000000;18710000000000000000;3210000000000000000;8060000000000000000;2940000000000000000;392500000000000000;-1217100000000000000
616000000000000000000;15281000000000000;290000000000000000;18600000000000000000;4000000000000000000;11370000000000000000;3650000000000000000;392900000000000000;-1216800000000000000
641000000000000000000;18095000000000000;250000000000000000;28570000000000000000;6620000000000000000;20760000000000000000;6850000000000000000;392800000000000000;-1216400000000000000
1000000000000000000000;38611000000000000;370000000000000000;11890000000000000000;2480000000000000000;6270000000000000000;2190000000000000000;392200000000000000;-1216400000000000000
580000000000000000000;16315000000000000;290000000000000000;30410000000000000000;6830000000000000000;21060000000000000000;6870000000000000000;392600000000000000;-1216700000000000000
725000000000000000000;24464000000000000;250000000000000000;38190000000000000000;7020000000000000000;19830000000000000000;6580000000000000000;392300000000000000;-1218300000000000000
712000000000000000000;28000000000000000;200000000000000000;23020000000000000000;4120000000000000000;12050000000000000000;3990000000000000000;391500000000000000;-1217400000000000000
979000000000000000000;32917000000000000;420000000000000000;12820000000000000000;1980000000000000000;4510000000000000000;1590000000000000000;391000000000000000;-1218300000000000000
620000000000000000000;21250000000000000;450000000000000000;8450000000000000000;1550000000000000000;3430000000000000000;1360000000000000000;391400000000000000;-1219100000000000000
675000000000000000000;36111000000000000;480000000000000000;5400000000000000000;1100000000000000000;2340000000000000000;740000000000000000;389400000000000000;-1217600000000000000
1104000000000000000000;17417000000000000;460000000000000000;6450000000000000000;1310000000000000000;4100000000000000000;1220000000000000000;388500000000000000;-1216700000000000000
860000000000000000000;26597000000000000;380000000000000000;4120000000000000000;930000000000000000;3040000000000000000;950000000000000000;388700000000000000;-1216900000000000000
1188000000000000000000;19797000000000000;360000000000000000;18260000000000000000;3290000000000000000;10680000000000000000;3180000000000000000;389600000000000000;-1216200000000000000
1000000000000000000000;33125000000000000;260000000000000000;26680000000000000000;5100000000000000000;14370000000000000000;5050000000000000000;390700000000000000;-1217000000000000000
1063000000000000000000;27039000000000000;340000000000000000;21290000000000000000;3500000000000000000;9690000000000000000;3140000000000000000;389500000000000000;-1214700000000000000
982000000000000000000;29048000000000000;320000000000000000;16500000000000000000;3130000000000000000;8020000000000000000;2840000000000000000;389000000000000000;-1215200000000000000
2583000000000000000000;17857000000000000;250000000000000000;7780000000000000000;1350000000000000000;3400000000000000000;1550000000000000000;388100000000000000;-1215800000000000000
1375000000000000000000;29324000000000000;290000000000000000;17160000000000000000;3230000000000000000;8500000000000000000;2820000000000000000;387900000000000000;-1215100000000000000
727000000000000000000;21827000000000000;260000000000000000;6330000000000000000;1290000000000000000;3050000000000000000;1400000000000000000;400500000000000000;-1221000000000000000
940000000000000000000;23657000000000000;190000000000000000;26110000000000000000;5030000000000000000;11850000000000000000;4830000000000000000;400900000000000000;-1220800000000000000
823000000000000000000;25197000000000000;340000000000000000;19500000000000000000;4070000000000000000;10290000000000000000;3760000000000000000;401400000000000000;-1221200000000000000
791000000000000000000;33594000000000000;280000000000000000;17820000000000000000;3340000000000000000;8730000000000000000;3110000000000000000;402000000000000000;-1221700000000000000
798000000000000000000;28810000000000000;260000000000000000;48150000000000000000;9100000000000000000;13410000000000000000;5390000000000000000;403400000000000000;-1218000000000000000
1063000000000000000000;61359000000000000;140000000000000000;3880000000000000000;1080000000000000000;350000000000000000;170000000000000000;401200000000000000;-1217800000000000000
839000000000000000000;26827000000000000;160000000000000000;19780000000000000000;3750000000000000000;9610000000000000000;3330000000000000000;403200000000000000;-1224200000000000000
922000000000000000000;26352000000000000;120000000000000000;38480000000000000000;6890000000000000000;20080000000000000000;6830000000000000000;403200000000000000;-1223400000000000000
813000000000000000000;30833000000000000;100000000000000000;23360000000000000000;4260000000000000000;10030000000000000000;3680000000000000000;403200000000000000;-1222300000000000000
848000000000000000000;31361000000000000;160000000000000000;20770000000000000000;3880000000000000000;11550000000000000000;3890000000000000000;400900000000000000;-1223800000000000000
556000000000000000000;24555000000000000;150000000000000000;38730000000000000000;8100000000000000000;16970000000000000000;6270000000000000000;399000000000000000;-1225700000000000000
875000000000000000000;13889000000000000;160000000000000000;3960000000000000000;780000000000000000;1880000000000000000;720000000000000000;401700000000000000;-1227200000000000000
1379000000000000000000;31908000000000000;150000000000000000;21020000000000000000;3580000000000000000;9570000000000000000;3710000000000000000;402600000000000000;-1222000000000000000
877000000000000000000;28447000000000000;160000000000000000;27220000000000000000;5110000000000000000;13660000000000000000;4950000000000000000;402000000000000000;-1223800000000000000
1043000000000000000000;35000000000000000;100000000000000000;16210000000000000000;3180000000000000000;8660000000000000000;2830000000000000000;402500000000000000;-1223500000000000000
